Batch No,Main tag number,Entry Mass,Gender,Breed,Name,Mortality,Date,Mortality Report,Sold,Sale Batch,Sale date,Notes
54241 - FEEDLOT,26-02-06-178272,173,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-146976,184,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183685,165,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-152552,174,Male,Brangus,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187603,156,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178041,283,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182287,139,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187951,236,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183440,153,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-170919,207,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-149824,149,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178606,173,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187895,158,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186820,173,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171144,180,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180053,190,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-175710,192,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182162,165,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171372,193,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187746,207,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172878,172,Male,Brahman Cross,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-174069,151,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172334,153,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-150057,150,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171393,221,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183390,131,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187830,157,Male,Shorthorn,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178578,227,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-170845,286,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171706,261,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182526,172,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182163,273,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-179626,327,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184687,262,Male,Brahman Cross,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171510,136,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186397,244,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-141125,260,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-125292,195,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187720,187,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-131337,140,Male,Simmentaler,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-149852,183,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184332,234,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186560,210,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-121697,169,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186589,163,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-189362,180,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183743,150,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186254,174,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-173116,162,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182354,153,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182192,191,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-185006,202,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186581,154,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178688,158,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-123226,137,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171341,181,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171485,158,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-170867,152,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178886,163,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180202,117,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-117107,201,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180007,294,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182158,182,Female,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-174348,159,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-160157,195,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183110,161,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182129,217,Male,Braunvieh,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-128163,159,Male,Simmentaler,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184997,145,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172362,172,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172191,143,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178507,188,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187578,187,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184883,176,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186561,162,Male,Nguni,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-179727,243,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-170931,158,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54242 - FEEDLOT,26-02-06-176161,229,Male,Nguni,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-173136,243,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174255,200,Male,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-178032,202,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-171879,158,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-133001,189,Male,Simmentaler,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-178039,188,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-183049,213,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-186821,222,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-187845,275,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-182285,249,Female,Ayrshire,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-134363,166,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-147972,190,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-172600,173,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-120381,316,Male,Afrikaner,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-184367,154,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-121536,157,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-184843,205,Male,Nguni,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-184272,180,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-173482,171,Male,Simmentaler,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-180435,204,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-187770,249,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-150144,166,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174163,182,Female,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-182292,209,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-172608,198,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-187719,173,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-170317,197,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-186380,197,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-184779,205,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-137276,143,Male,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-144534,125,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-128721,213,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-172240,294,Male,Ayrshire,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-147451,192,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175713,153,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-125285,247,Female,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-171130,237,Male,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-123953,263,Male,Braford,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175769,199,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-171694,195,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175898,153,Female,Braunvieh,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174032,188,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-125360,180,Male,Braford,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-178730,176,Male,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175670,184,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-156082,189,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-149670,302,Male,Simmentaler,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175506,221,Male,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-176840,251,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-126704,163,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-154880,244,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-149726,261,Female,Braford,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-118723,211,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175764,198,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175388,157,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-177056,207,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-177028,230,Male,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-173251,184,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-112811,201,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-160361,307,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-180631,167,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-121890,178,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174842,220,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-170357,231,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-184616,281,Female,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-117532,259,Male,Braford,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-177714,202,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-177837,261,Male,Wagyu,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-156883,208,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174139,213,Male,Drakensberger,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174201,229,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-189369,217,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-177993,263,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174008,195,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-124041,222,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-156944,162,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175021,231,Male,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-129093,258,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-127054,217,Male,Drakensberger,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-176887,227,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174023,270,Male,Bovelder,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-132695,246,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175949,200,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-187906,169,Female,Drakensberger,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-123575,192,Female,Gelbvieh,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174685,247,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-170425,233,Male,Brahman Cross,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-180550,237,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-152464,285,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175932,208,Male,Charolais,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-150158,187,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-182234,255,Male,Afrikaner,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-152243,232,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-183815,272,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-160901,142,Male,Simmentaler,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-160675,258,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-155044,145,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-175700,221,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-122526,181,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174487,208,Female,Bonsmara,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-173419,245,Male,Nguni,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-121014,215,Female,Ayrshire,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-174575,146,Female,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54242 - FEEDLOT,26-02-06-189360,190,Male,Brahman,Batch 1016 - SVC Farming,,,,checked,68535,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-186719,165,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-156467,222,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175420,210,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-147160,168,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-184488,171,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-180201,176,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174897,209,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-178033,192,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187879,208,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-173277,205,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-186642,195,Female,Bovelder,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-176846,168,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-184587,148,Female,Simmentaler,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157317,200,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-158254,165,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-172582,210,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175793,177,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-119250,170,Male,Charolais,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-170472,198,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-160803,186,Female,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175040,155,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174301,143,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-171785,212,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-160166,228,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-157254,164,Male,Nguni,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-187805,166,Male,Brahman,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-148092,201,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-174218,220,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-175988,183,Male,Charolais,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
54243 - FEEDLOT ,26-02-06-184862,214,Male,Bonsmara,Batch 1017 - SVC Farming,,,,checked,68534,"February 19, 2026",
